,teks,label,clean_teks
538,"TOGEL SGP EDISI SENIN 10/06/2013 ANGKA JITU 40,76,65,53,89 di jamin tbs,stlh tbs anda harus krim plsa 100rb sebagai maharnya dkrm ke no; 082329969711 KI KARSO",1,togel sgp edisi senin angka jitu jamin tbsstlh tbs krim pulsa mahar dkrm nomor ki karso
539,"Toko bagus phone promo diskon 50% blackberry:Dakota Rp.2,8jt torchRp 2jt Gemini 900rb info/sms/pin 282F4C55 085776973349 WWW.TOKOBAGUSPHONE.COM",1,toko bagus phone promo diskon blackberrydakota rpjt torchrp jt gemini infosmspin fc
540,"toko bursa cuci gudang diskon 60% BB DAKOTA ; 2,3 JT, TOCH ; 1,6 JT, GEMINI ; 1 JT, LAPTOP INFO : 085322222369 PIN BB : 2A6FB800E www.shopinbursabb.blogspot.com",1,toko bursa cuci gudang diskon bb dakota jt toch jt gemini jt laptop informasi pin bb afbe
541,"TOKO JAYA BB,,, discount 50% berbagai type BLACKBERRY Gemini 900 ribu, Torch 2,5 jt, Dakota 2,8 jta NOKIA& SAMSUNG, Info klik www.jayabb.com",1,toko jaya bb diskon type blackberry gemini ribu torch jt dakota jta nokia samsung informasi klik
542,"TOKO JEMBER Promo Discon 50% Keyboard Yahama: Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb Info/SMS : 085234234117 PIN BB 295C6D02 www.jember-shop.blogspot.com",1,toko jember promo diskon keyboard yahama dakota rupiah jt onix rupiah jt gemini rupiah infosms pin bb cd
543,"TOKO NIAGA-CELL Disc 45% Khusus PROMO :-  Blackberry-  NOKIA-  SAMSUNG-  IPHONE dll, Info Hub/sms ke : 082-33333-783 Buka  Website Kami : www.niaga-cell.blogspot.com",1,toko niagacell disc khusus promo blackberry nokia samsung iphone lain informasi hubsms buka situs
544,TOKO RAHMAT ABADI BIG SALE 50% Blackberry/Iphone Ipad/Samsung Laptop/DLL Info Hub Sms: 085774280447 PIN: 26AB6BEE Atau Cek di: www.abadi-shop47.blogspot.com,1,toko rahmat abadi big sale blackberryiphone ipadsamsung laptopdll informasi hubung sms pin abbee cek
545,"Tolong belikan dulu mama pulsa 25rb di no AS baru mama 085245318024 soalnya teman mama kecelakaan, skrg kluarganya hrus dihubungi, nti mama ganti uangnya,penting",1,tolong belikan mama pulsa nomor as mama teman mama celaka kluarganya hubung mama ganti uangnyapenting
546,"tolong uangnya di kirim ke rekening ini aja,BRI, A/N: HASAN MAHMUD. REK: 3292-0101-9525-532. Sms aja klau sudah di kirim,makasih.",1,tolong uang kirim rekening ajabri an hasan mahmud rek sms klau kirimmakasih
547,"Tolong uangnya di transfer aja kesini MANDIRI a/n RAHMAD ADRIAN No rek: 1340-0065-58125 sms aja kalo sdh dikirim, trims",1,tolong uang transfer kesini mandiri an rahmad adrian nomor rek sms kirim trims
548,"Tolong uangnya di transfer saja ke Bank ----- An Ardiansyah 5500248418, kalau sudah ditransfer sms saja, terima kasih",1,tolong uang transfer bank an ardiansyah transfer sms terima kasih
549,"Tolong uangnya Di transfer sekarang aja ke bank BNI: 022-741-3681. A/n FRISKA ANANDA, sms kalau sudah di Transfer, trimksi... - See more at: http://metropolitan.inilah.com/read/detail/1777965/awas-modus-penipuan-sms-model-baru#sthash.DKwN8EaE.dpuf",1,tolong uang transfer bank bni an friska ananda sms transfer trimksi see more at
550,"Tolong uangnya dikirim aja kesini BANK DANAMON a/n Farida hanum No rek. 0035-3918- 4014 SMS aja klo udah dikirim, Trims",1,tolong uang kirim kesini bank danamon an farida hanum nomor rek sms kirim trims
551,"Tolong uangnya ditransfer saja ke Bank xxx A/n. xxx 0231327XXX, kalau sudah ditransfer SMS saja, terima kasih",1,tolong uang transfer bank xxx an xxx xxx transfer sms terima kasih
552,"TOP100 CELLULER Discound 25% BB DACOTA RP. 3,9 jt, BB ONYX3 Rp 3 jt, BB GEMINI Rp  1 jt, Laptop\KAMERA, iphone ; dll, info kunjungi www.top100-celluler.com pin ; BB, 2A95596A",1,top celluler discound bb dacota rupiah jt bb onyx rupiah jt bb gemini rupiah jt laptopkamera iphone lain informasi kunjung pin bb aa
553,"TOUR-TRAVEL dptkan tiket pesawat, promo domestik & internasional mudah/aman, booking Online 24 jam hub telp : 081314447669 atau websete di : www.lion-airtravel.com.",1,tourtravel dptkan tiket pesawat promo domestik internasional mudahaman booking online jam hubung telepon websete
554,"Transfer ke Bank xxx saja a/n xxx No rek 7390685xxx, kalau sudah ditransfer SMS ke no ini ya!",1,transfer bank xxx an xxx nomor rek xxx transfer sms nomor ya
555,"Transfer ke BNI aja, a/n SORAYA HARUM rek;0233-293-922 klo sdh kbrin di nmr ini ya!",1,transfer bni an soraya harum rek kabar nomor ya
556,"Transfer ke Mandiri aja, a/n Resti Amanda norek 9000007701999",1,transfer mandiri an resti amanda norek
557,Transfer saja uangnya ke rek ini.mandiri.NO Rek: 152-00-1236312-9.a/n:DARMAN. klau sdah di Transfer SMS saja ke nmor ini Trima kasih,1,transfer uang rek inimandirino rek andarman klau transfer sms nomor trima kasih
558,Transfernya ke BRI aja A/n ANGGA PRASTIA No Rek 1172-01-002218-502,1,transfer bri an angga prastia nomor rek
559,"Trima ksh telah mjd pelanggan kami ""CNF AQUA"" gnkan no 085729791456 untuk pemesanan air isi ulang dan AGUA ASLI n sed!a jga gas 3kg dan 12kg tlng sebarkan sms ini ke tmn2 kost n kampus jga ya jgn berhenti di km terima kas!h(nb:tlng save no pemesanan aqua b!la suatu saat membutuhkan mksh).GRATIS ANTAR",1,trima kasih langgan cnf aqua gnkan nomor mesan air isi ulang agua asli n seda gas kg kg tolong sebar sms teman kos n kampus ya henti terima kashnbtlng save nomor mesan aqua bla butuh mkshgratis
560,TSELpoin 777 kejutan POIN Hadiah Rp.15jt Resmi diberikan 0852212XXXXX PIN-b7Bc247 u/info Hub/CS; PT.TELKOMSEL 021-40467488 021-50219992 Pengirim; +777,1,tselpoin kejut poin hadiah rpjt resmi xxxxx pinbbc uinfo hubcs pttelkomsel kirim
561,Uangnya di Trnsfer di BNI ini aja a/n RASTINA NO.REK.0253 7915 37.Klo sdh d Trnsfer Sms aja di no ini 085293355598 Trmks.,1,uang trnsfer bni an rastina norek d trnsfer sms nomor trmks
562,"Uangnya dikirim aja ke Rekening ini, BankBNI a/n SAFITRI  No.Rekening 0282566132",1,uang kirim rekening bankbni an safitri norekening
563,Uangnya dikirim saja ke Rek. BANK BNI A/n. : Sdr ABDUL RAHMAN No. Rek. : 024-8721- 191 SMS saja kalau sudah dikirim. terima kasih,1,uang kirim rek bank bni an sdr abdul rahman nomor rek sms kirim terima kasih
564,WASSALAMU ALAIKUM WR WB UANGNYA DIKIRIM SAJA KE NO REK INI BRI A/N NOVA ARYAxxx 0544 0100 8633 xxx KALAU SDH TRANSFER SMS AJA DI NO INI TRMH KASIH” No. HP Pengirim SMS: 0821-5104-2542,1,wassalamu alaikum wr wb uang kirim nomor rek bri an nova aryaxxx xxx transfer sms nomor trmh kasih nomor hp kirim sms
565,"Ya Allah, semoga yg mempunyai hp ini & keluarganya selalu dalam Kasih Sayang Mu, diberkahi rejekinya & dijauhkan dari mara bahaya"", jawab Amin jika Anda berkenan",1,ya allah moga hp keluarga kasih sayang mu kah rejekinya jauh mara bahaya amin kenan
566,"Yank tlong isi’in aku pulsa 10rb, di no ini,082189983017 nanti aq yg tlpn yacc!",1,yank tolong isiin pulsa nomor telepon yacc
567,Yank Tolong isi'in pulsa di no ini.085325556742 ini no baruq.skrng penting,1,yank tolong isiin pulsa nomor nomor baruqskrng
568,"Yank, isikan dl pulsa di no as ini 085323048677 nanti gw gantiin.Penting bget nih krn barusan bos gw nelpon gw tgguin yach…",1,yank isi pulsa nomor as gantiinpenting bget nih barusan bos telpon tgguin yach
569,Yth Bpk/Ibu. BNI menyatakan Rekening anda terpilih sebagai pemenang hadiah Rp. 35jt. kode cek anda 03299757 info klik www.bankbni2016.blogspot.com,1,hormat bpkibu bni rekening pilih menang hadiah rupiah jt kode cek informasi klik
570,Yth Isti Sofiyah. Diminta Segera Hubungi Bpk Drs.H .Lalu Safi’ i M.Pd. Kadisdik NTB.08531166 6557 Perihal Seminar Gratis Dari DIKTI. (Bu Sri TU.Diknas),1,hormat isti sofiyah hubung drsh safi i mpd kadisdik ntb perihal seminar gratis dikti bu sri tudiknas
571,YTH kpd bpk/ibu sy Eka Novitasari kariyawan 3care sudah M-hub anda tdk tersambung dgn hormat hal ini kami sampaikan melalui sms singkat dr layanan kami bahwa selamat no anda M-dptkan hadiah 1 unit mobil Toyota Avanza dgn PIN:47V27 dr undian rejeki 3care periode utama 2014.u/info lebih lanjut kunjungi www.rejekiundian3care.jimdo.com,1,hormat bpkibu eka novitasari kariyawan care mhub sambung hormat sms singkat layan selamat nomor mdptkan hadiah unit mobil toyota avanza pinv undi rejeki care periode utama uinfo kunjung
572,"YTH,MIitra Silahkan cek poin anda dan tukarkan ke admin kami dengan format PO.PIN kirim ke +62xxxxxxxxxx",1,ythmiitra silah cek poin tukar admin format popin kirim xxxxxxxxxx
573,"Yuk Ikuti akun dakwah, caranya: ketik IKUT [spasi] AkuCintaIslam kirim ke 082110001021.",1,yuk ikut akun dakwah ketik spasi akucintaislam kirim
574, Di kfc yg deket enhaii ada dy,0,kfc enhaii
575," Maaf jika ada janji yang belum terpenuhi, jika ada janji boleh mengingatkan saya. ",0,maaf janji penuh janji
576,*ngsih bunga ato coklat min ,0,ngasih bunga ato cokelat min
577,.sambl nunggu itu.. Gimana kalo ngerjain form formnya aja dulu,0,sambl nunggu form formnya
578,"[Akademik] Untuk perhatian tuk jadwal kontrak kuliah buat ang 2012 itu bukan sebenarny, kuliah ikut jadwal kur yg baru ang 2013 ato keatas 2014,2015,2016.. sehingga jadwal yg ada adalah jadwal bayangan tuk tujuan kontrak kuliah..Hal diatas ga berlaku tuk mk yg memang berjalan di ang kalian spt skripsi dan sidang..demikian harap diperhatikan..",0,akademik perhati tuk jadwal kontrak kuliah ang sebenarny kuliah jadwal kur ang ato atas jadwal jadwal bayang tuk tuju kontrak kuliahhal atas laku tuk mk jalan ang skripsi sidangdemikian harap perhati
579,"[INFO PLA]Assalam..Bagi yg ambil mk pla wajib kumpul pada hari/tgl kamis,25 agustus 2016 pukul 10.00 WIBB..Agenda: pembekalan dan penjelasan PLA.Tempat : Gdg JICA lt.3 R.S301.Demikian informasiny..harap diperhatikan d disebarkan",0,informasi plaassalambagi ambil mk pla wajib kumpul haritgl kamis agustus wibbagenda bekal jelas platempat gdg jica lantai rsdemikian informasinyharap perhati d sebar
580,[Info] bagi teman2 yg mengumpulkan data asisten lab/matakuliah bukti berupa surat keterangannya sudah bisa diambil ke pak andri ,0,informasi teman kumpul data asisten labmatakuliah bukti surat terang ambil andri
581,2016/08/21 12:27:17 Anda telah terdaftar sebagai pelanggan TCASH full service. Tingkatkan saldo Anda dg isi saldo TCASH di merchant berlogo TCASH terdekat.,0,daftar langgan tcash full servis tingkat saldo isi saldo tcash merchant logo tcash dekat
582,2016/08/21 12:27:32 PIN baru TCash anda adalah 605598. Silahkan menggunakan PIN baru anda untuk menikmati layanan TCash Telkomsel,0,pin tcash silah pin nikmat layan tcash telkomsel
583,22nya mad. Aku bingung bkn laporannya 😂,0,nya mad bingung lapor
584,"aamiin, makasih semuanya moga cepat lulus juga",0,aamiin terimakasih moga cepat lulus
585,Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin,0,aamiin terimakasih semuanyasemoga teman cepat nyusul moga urus lancar allahaamiin
586,Abis maghrib yaa,0,habis maghrib yaa
587,Ada belakang warkop deket indomaret gerum 500/bulan,0,warung kopi indomaret gum
588,Ada di bip yang studio fotonya gitu,0,bip studio foto
589,"Ada nama1 . Tpi gatau msh berfungsi atau engga, udh lama ga dipake sih",0,nama tau fungsi pakai sih
590,Ada diruangan nya tadi,0,ruang nya
591,Ada internet min alamatnya dmn?,0,internet min alamat mana
592,"Ada mba, harganya 1,6jt/bln. Fasilitasnya air hangat, kamar mandi dalam, tv, tv kabel, wifi, meja, tempat tdr, dan lemari.",0,mbak harga jtbln fasilitas air hangat kamar mandi televisi televisi kabel wifi meja tdr lemari
593,Ada nya instagram,0,nya instagram
594,Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm,0,asa sesal kuliah asa merhatin ngerangkul pribadi hmm
595,Ada semua di panduan pla..dishare di grup ini dan fb,0,pandu pladishare grup fb
596,"Ada sih yg nikah muda tp (keliatan) bahagia, tp one of a million kayaknya kalo temen2 ku hmm",0,sih nikah muda bahagia one of a million kayak temen ku hmm
597,"Ada teh dikpad, ini kontaknya ####",0,teh dikpad kontak
598,Ada yang 400 rb yang kamar mandinya sama2 kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 rb,0,kamar mandi kamar mandi
599,Ada yg lain kok ikan tahu tempe,0,ikan tempe
600,"Ada yg nikah muda, ada yg gagal nikah, ada yg pacaran lama eh putus tapi alesannya karna terlalu sayang jd gak mau nyakitin (pret), ada yg jagain jodoh org, ada yg ah banyak lah wkwk",0,nikah muda gagal nikah pacar eh putus alesannya sayang nyakitin pret jagain jodoh orang ah wkwk
601,Ada yg tau ruangan pak daya yg di fpmipa b?,0,tau ruang daya fpmipa bb
602,"Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8, tapi nanti diumumkan.",0,jam pagi jam umum
603,Aduh aku ge ini pusing yg mau lamaran siapa yg nyari2 kebutuhan siapa,0,aduh ge pusing lamar nyari butuh
604,Aigoo banyak banget chatnyaa aku baru liat hape hehehe,0,aigoo banget chatnyaa lihat hp hehehe
605,"Airnya asa kurang lancar, besok ku tanya papa yah,",0,air asa lancar besok ku papa yah
606,Ajakin ke soekarno hatta aja nama1 . Makan di eatboss soekarno hatta wkwkw,0,ajakin soekarno hatta nama makan eatboss soekarno hatta wkwkw
607,"Aku ada spagetti, tp usah kaldaluarsa belum yah",0,spagetti kaldaluarsa yah
608,Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk,0,bawa daging rebus apa mentah tinggal tulang wkwk
609,Aku besok dtg agak telat jam 8 boleh ngga? Kan jam 10 ya mulainya?,0,besok telat jam jam ya mulai
610,"aku delete aja ya, ntar nama1 pull dulu atau sync dulu, ntar masukin yang nama1 , baru push.",0,delete ya nama pull sync masukin nama push
611,Aku depan pasca skrng,0,pasca
612,Aku di pt. DI,0,pt
613,Aku dy wkwk makanya kurang direstui jg krna kejauhan,0,wkwk restu jauh
614,"Aku ga enak euy bilang ke adiknya, adiknya pengen ke pvj nama1  :(",0,enak euy bilang adik adik pvj nama
615,Aku ga ke upi sepertinya,0,upi
616,"Aku ingin pagi, tp masa berdua nama1 doang pake grab :( nunggu nama1 siang :(",0,pagi dua nama pakai grab nunggu nama siang
617,Aku jg blm berangkt wkwk,0,berangkt wkwk
618,Aku jg di rumah lg ga ada apa2 gara2 kulkas rusak :( biasanya suka nyetok sayur,0,rumah gara kulkas rusak suka nyetok sayur
619,"Aku jg waktu itu foto tgl 17 juli, katanya selesai 29 agustus :(",0,foto tanggal juli selesai agustus
620,aku kira bukan besoook :'(,0,besoook
621,"Aku kumpul pon dulu dy, kalo haris kerjanya dari sore mo pacaran dulu dy",0,kumpul pon haris kerja sore pacar
622,Aku mah plg kerumah ketemu ayah mama cukup kok :'),0,mah langgan rumah ketemu ayah mama
623,"Aku mah sering ditinggal jualan, jd mau marah juga ntar alesannya ""duit kan buat km juga"", diem lgsg haha",0,mah tinggal jual marah alesannya duit diem langsung haha
624,Aku mau bawa balon sm coklat min. Mau nitip?,0,bawa balon cokelat min nitip
625,Aku mau nyari data yang dibutuhin dari tabel mana aja.,0,nyari data dibutuhin tabel
626,"Aku merasa geleh sendiiri ini lipstik aku merah sekali wkkw, mana dapet dikasih ini jg",0,geleh sendiiri lipstik merah wkkw dapet kasih
627,"aku push yang updatenya, itu udah di template sama adminLTE.",0,push updatenya template adminlte
628,Aku senin udah ke tempat kerja. Minggu2 depan aku gaktau bisa/ngga :(,0,senin kerja minggu tau bisangga
629,Aku teh cuma bawa celana jeans yg tua tp jilbabnya yg muda -_-,0,teh bawa celana jeans tua jilbab muda
630,"Alhamdulillah, makasih yaaa udah meluangkan waktu 😘",0,alhamdulillah terimakasih yaaa luang
631,"Alhamdulillah, puji syukur atas nikmat Allah swt. yang telah memberikan nikmat hidup sampai detik ini sehingga saya masih bisa untuk mengevaluasi diri. Selama itu tentu saya menyadari banyak melakukan kekhilafan dan kesalahan.",0,alhamdulillah puji syukur nikmat allah subhanahu wata ala nikmat hidup detik evaluasi sadar khilaf salah
632,"Alhamdullilah sudah beres semua :)  Bagi yang mau keluar dari group dipersilahkan, tapi silahkan juga kalau ada yg mau memanfaatkan group ini untuk diskusi dengan topik terkait untuk skripsi/gemastik/kerjaan.",0,alhamdullilah beres group silah silah manfaat group diskusi topik kait skripsigemastikkerjaan
633,AndiPublisher.com#PO0216020925#96000#02-02-2016#BNI#Bank Mandiri,0,andipublishercompobnibank mandiri
634,Asal pagi pagi ya.. Bjam 10an saya sudah ke jakarta..,0,pagi pagi ya bjam an jakarta
635,"nama1  jg text dy, text essay jawaban gt Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",0,nama text text essay nih murid guru si guru uji hasil uji murid dibandingin guru bener outputnya skor hasil uji
636,nama1 itu msh pake db aku yg lama itu msh anomali bisa nyesuain ga,0,nama pakai db anomali nyesuain
637,nama1 seharusnya cuman nambah table daftar_ulang_ird + kalau ada masternya. Yg lain kita samain aja ya pake yg aku data_pasien (2).sql,0,nama tambah table daftar ulang ird master samain ya pakai data pasien sql
638,"Assalamualaikum akang teteh, jangan lupa ya hari ini ada carrier day jam 10:30, exhibition fpmipa b :) (love) Hayuu teh ditungguuu",0,assalamualaikum akang teteh lupa ya carrier jam exhibition fpmipa bb love hayuu teh ditungguuu
639,"Assalamualaikum Bu. Saya nama1 mhsi ilkom 2012 baru dpt pembimbing skripsi. Mohon maaf bu, kalau minggu ini ada di kampus hari ap aj Bu? Terima kasih.",0,assalamualaikum bu nama mhsi ilkom bimbing skripsi mohon maaf bu minggu kampus ap bu terima kasih
640,"Assalamualaikum pak, mau nanya seputar mobcom sp, apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims ",0,assalamualaikum putar mobcom sp kuliah pas sp trims
641,"assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya",0,assalamualaikum mohon maaf remedial dwm hadir online mohon maaf
642,Assalamualaikum Pak. Ini dg nama1 ilkom 2012. Maaf Pak td saya ninggalin proposal di meja Bapak di atas printer. Terima kasih Pak.,0,assalamualaikum nama ilkom maaf ninggalin proposal meja printer terima kasih
643,Assalamu'alaikum wr wb. Berikut daftar penguji PLA tahap 4,0,assalamualaikum wr wb daftar uji pla tahap
644,"Assalamu'alaikum, nama1 mau minta bantuan.",0,assalamualaikum nama bantu
645,Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?,0,assalamualaikum tau file nilai fb
646,"Atau gaperlu ke kampus nama1 , tolong kirimin kuncinya aja make jne cenah ip",0,kampus nama tolong kirimin kunci pakai jne cenah ip
647,"Atuhlah, aku telah meninggalkan yg nyaah, jgn gitulah gais, bisi teringat masa lalu 😢",0,atuhlah tinggal nyaah gitulah gais bis
648,atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih,0,atulah teh ngidam sate maranggi puasa naha ka subang ngajakan ih
649,"Ayam aja Pak, terus satu paket itu sama isinya ap aja?",0,ayam paket isi ap
650,Ayam kita menunya banyak bu...ada ayam bakar.kremes. cabe ijo. Lada hitam. Asam manis. Rica rica. Baberque. Untuk isinya nasi.ayam.lalapan.sambal. tempe tahu . air mineral gelas. Bu...maaf bu kita ada paket yang 16rb s/d 19rb. Kalau boleh tau anggaran ibu berapa ya,0,ayam menu buada ayam bakarkremes cabai hijau lada hitam asam manis rica rica baberque isi nasiayamlalapansambal tempe air mineral gelas bumaaf bu paket sd tau anggar ya
651,"Ayo nama1 semangat skripsian yaaah biar cpt lulus, kerja, dan cpt nikah wkwkwk",0,ayo nama semangat skripsi yaaah biar cepat lulus kerja cepat nikah wkwkwk
652,"bagi yang sudah diuji segera diserahkan dgn dijilid, bagi yg sdg nunggu diuji sabar tuk sesuaikan waktupenguji..",0,uji serah jilid nunggu uji sabar tuk sesuai waktupenguji
653,Bagi yg tertarik lanjut ke gemastik 2016 ini tempat diskusinya : http://line.me/R/ti/g/xxxxx,0,tarik gemastik diskusi
654,"Baik Pak, berarti nanti Kamis kami ke kantor lagi",0,kamis kantor
655,"Baik Pak, bsk sekalian kami bawa form penilaian ya Pak, dan berkas lainnya.",0,besok bawa form nilai ya berkas
